time,0
2011-08-26 21:26:12.203,300.50992
2011-08-26 21:26:33.666,316.6918
2011-08-26 21:26:45.931,346.51562
2011-08-26 21:26:58.195,349.52145
2011-08-26 21:27:07.394,383.02194
2011-08-26 21:27:19.658,341.27255
