time,0,1,2,3
2011-08-26 21:26:00.020,-4.114972862899008,2.8020180307286973,0.6985906733450881,5.027159798117495
2011-08-26 21:26:00.112,-4.133309635468783,2.815109578320293,0.6979766184988417,5.049382322678767
2011-08-26 21:26:00.204,-4.133800004666157,2.8222091017793076,0.7019367835331105,5.054293416573745
2011-08-26 21:26:00.296,-4.096218821373393,2.806462482636067,0.6977214048574115,5.014185423158344
2011-08-26 21:26:00.388,-4.1217194756866435,2.8028927713934224,0.7108063160191102,5.034880827097772
2011-08-26 21:26:00.480,-4.116555441631311,2.8010213159331423,0.6905808019395228,5.026793307899542
2011-08-26 21:26:00.572,-4.118756498139704,2.7938639181295275,0.704449963015132,5.026537618916836
2011-08-26 21:26:00.664,-4.170962320532465,2.7832184481876627,0.6657169248078972,5.058301160825578
2011-08-26 21:26:00.756,-4.164817096207257,2.7627678811299154,0.6896092335919762,5.045210471815684
2011-08-26 21:26:00.848,-4.162429187872155,2.7384549811566434,0.7033567582965301,5.031864779315227
2011-08-26 21:26:00.940,-4.151942872848583,2.7512889527677116,0.7016294325891369,5.029960673971035
2011-08-26 21:26:01.032,-4.181679410616117,2.7764439016772045,0.7151028272247336,5.070153398649404
2011-08-26 21:26:01.124,-4.1551809289001715,2.7688742537756634,0.6837897421111754,5.039817615403746
2011-08-26 21:26:01.216,-4.186637793313621,2.7160519669699372,0.6886087387644722,5.037763024873839
2011-08-26 21:26:01.308,-4.23223268450528,2.681349341365161,0.6352286107728902,5.050241892640253
2011-08-26 21:26:01.400,-4.232308877816082,2.6619338941667476,0.6070571456657302,5.036551287563584
2011-08-26 21:26:01.492,-4.273964657553655,2.660524506135661,0.6519004351593964,5.07642972167715
2011-08-26 21:26:01.584,-4.269140632819336,2.6849529533168437,0.6390838890711349,5.083597379964724
2011-08-26 21:26:01.676,-4.228929396205631,2.700081080415897,0.7057093203354263,5.066784712588476
2011-08-26 21:26:01.768,-4.259107882470271,2.6881427253205508,0.6588869112301722,5.079393982357013
2011-08-26 21:26:01.860,-4.293123205880811,2.642167958027176,0.6213448209763299,5.079175894360416
2011-08-26 21:26:01.952,-4.360139007889721,2.6957310573248146,0.6224880645806196,5.163842512324756
2011-08-26 21:26:02.044,-4.315219352919339,2.753901950698776,0.6128456994374172,5.1556448548354314
2011-08-26 21:26:02.136,-4.317908482768467,2.8057018975071726,0.6254043634982697,5.187236973680874
2011-08-26 21:26:02.228,-4.322784957941143,2.802903885104972,0.6328359377267586,5.190686014951902
2011-08-26 21:26:02.320,-4.324075007833989,2.776377427322569,0.6591556359298955,5.1807704489485875
2011-08-26 21:26:02.412,-4.336357367772748,2.744673291001472,0.6845983998234006,5.1774416138103
2011-08-26 21:26:02.504,-4.310145005128549,2.763701822947027,0.6286540888490414,5.158546664984423
2011-08-26 21:26:02.596,-4.332601908455337,2.726475243536285,0.6402062714814607,5.158969918579801
2011-08-26 21:26:02.688,-4.32346614641962,2.7512458660459798,0.7446059320224373,5.178431357918594
2011-08-26 21:26:02.780,-4.325833548072923,2.769902135101901,0.7834523569381597,5.1960553614513385
2011-08-26 21:26:02.872,-4.3478232542043145,2.7743682327305623,0.791572198799727,5.2179759185432175
2011-08-26 21:26:02.964,-4.277640207934261,2.797449623115475,0.8262359973050567,5.1775086736429
2011-08-26 21:26:03.056,-4.24341959230329,2.8036434465600526,0.833707221506675,5.153842657956773
